"huc8","combined"
"17010108","NA"
"17010110","NA"
"17020013","c(""Columbia Plateau basaltic-rock aquifers"", ""Columbia Plateau basin-fill aquifers"", ""Columbia Plateau basin-fill aquifers"", ""Columbia Plateau basin-fill aquifers"", ""Other rocks"", ""Columbia Plateau basin-fill aquifers"")"
"17020017","NA"
"17020020","NA"
"17020021","NA"
"17020003","c(""Other rocks"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Other rocks"", ""Other rocks"", ""Other rocks"", ""Other rocks"", ""Other rocks"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Columbia Plateau basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Columbia Plateau basaltic-rock aquifers"")"
"17020004","c(""Other rocks"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Other rocks"", ""Pacific Northwest basin-fill aquifers"")"
"17020005","c(""Other rocks"", ""Other rocks"", ""Pacific Northwest basin-fill aquifers"", ""Columbia Plateau basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basaltic-rock aquifers"", ""Columbia Plateau basaltic-rock aquifers"", ""Columbia Plateau basin-fill aquifers"", ""Columbia Plateau basin-fill aquifers"", ""Columbia Plateau basin-fill aquifers"", ""Other rocks"")"
"17020008","c(""Other rocks"", ""Pacific Northwest basin-fill aquifers"")"
"17020009","c(""Other rocks"", ""Pacific Northwest basin-fill aquifers"")"
"17020010","c(""Other rocks"", ""Columbia Plateau basaltic-rock aquifers"", ""Columbia Plateau basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"17020011","c(""Other rocks"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"17020012","c(""Columbia Plateau basaltic-rock aquifers"", ""Columbia Plateau basin-fill aquifers"")"
"17020014","c(""Columbia Plateau basaltic-rock aquifers"", ""Columbia Plateau basin-fill aquifers"", ""Columbia Plateau basin-fill aquifers"")"
"17020015","c(""Columbia Plateau basaltic-rock aquifers"", ""Columbia Plateau basin-fill aquifers"", ""Columbia Plateau basin-fill aquifers"", ""Columbia Plateau basin-fill aquifers"", ""Columbia Plateau basin-fill aquifers"", ""Columbia Plateau basin-fill aquifers"")"
"17020002","c(""Other rocks"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"17020006","c(""Other rocks"", ""Other rocks"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Other rocks"", ""Columbia Plateau basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"17020007","c(""Other rocks"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"17020016","c(""Columbia Plateau basaltic-rock aquifers"", ""Columbia Plateau basin-fill aquifers"", ""Columbia Plateau basin-fill aquifers"", ""Columbia Plateau basin-fill aquifers"", ""Columbia Plateau basin-fill aquifers"", ""Columbia Plateau basaltic-rock aquifers"")"
"17020001","c(""Other rocks"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Other rocks"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Columbia Plateau basin-fill aquifers"", ""Columbia Plateau basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Columbia Plateau basin-fill aquifers"", ""Columbia Plateau basin-fill aquifers"", ""Columbia Plateau basin-fill aquifers"", 
""Columbia Plateau basin-fill aquifers"")"
"17030001","c(""Other rocks"", ""Columbia Plateau basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Columbia Plateau basin-fill aquifers"", ""Columbia Plateau basin-fill aquifers"", ""Columbia Plateau basin-fill aquifers"")"
"17030003","c(""Other rocks"", ""Columbia Plateau basaltic-rock aquifers"", ""Columbia Plateau basin-fill aquifers"", ""Columbia Plateau basin-fill aquifers"", ""Columbia Plateau basin-fill aquifers"")"
"17030002","c(""Other rocks"", ""Columbia Plateau basaltic-rock aquifers"", ""Pacific Northwest basaltic-rock aquifers"", ""Columbia Plateau basin-fill aquifers"", ""Pacific Northwest basaltic-rock aquifers"", ""Columbia Plateau basin-fill aquifers"", ""Pacific Northwest basaltic-rock aquifers"")"
"17040208","c(""Snake River Plain basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Snake River Plain basaltic-rock aquifers"", ""Other rocks"", ""Basin and Range basin-fill aquifers"", ""Other rocks"", ""Other rocks"", ""Other rocks"", ""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"", ""Other rocks"", ""Other rocks"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basaltic-rock aquifers"", 
""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Basin and Range carbonate-rock aquifers"")"
"17040103","c(""Other rocks"", ""Pacific Northwest basin-fill aquifers"", ""Colorado Plateaus aquifers"")"
"17040210","c(""Snake River Plain basaltic-rock aquifers"", ""Snake River Plain basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Basin and Range basin-fill aquifers"", ""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Basin and Range carbonate-rock aquifers"", ""Other rocks"", ""Basin and Range basin-fill aquifers"", 
""Basin and Range carbonate-rock aquifers"")"
"17040104","c(""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basaltic-rock aquifers"")"
"17040201","c(""Other rocks"", ""Northern Rocky Mountains Intermontane Basins aquifer system"", ""Pacific Northwest basaltic-rock aquifers"", ""Snake River Plain basaltic-rock aquifers"", ""Snake River Plain basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"17040202","c(""Other rocks"", ""Northern Rocky Mountains Intermontane Basins aquifer system"", ""Pacific Northwest basaltic-rock aquifers"", ""Northern Rocky Mountains Intermontane Basins aquifer system"", ""Northern Rocky Mountains Intermontane Basins aquifer system"", ""Pacific Northwest basin-fill aquifers"", ""Snake River Plain basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"17040205","c(""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Snake River Plain basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Other rocks"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"17040206","c(""Snake River Plain basaltic-rock aquifers"", ""Snake River Plain basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Snake River Plain basaltic-rock aquifers"", ""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Snake River Plain basin-fill aquifers"", ""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"")"
"17040207","c(""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Snake River Plain basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"", ""Other rocks"", ""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basaltic-rock aquifers"", ""Snake River Plain basaltic-rock aquifers"", ""Other rocks"", ""Pacific Northwest basin-fill aquifers"", ""Other rocks"", ""Other rocks"", ""Other rocks"", 
""Other rocks"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"17040209","c(""Other rocks"", ""Snake River Plain basaltic-rock aquifers"", ""Snake River Plain basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Snake River Plain basin-fill aquifers"", ""Pacific Northwest basaltic-rock aquifers"", ""Snake River Plain basin-fill aquifers"", ""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"")"
"17040212","c(""Pacific Northwest basaltic-rock aquifers"", ""Snake River Plain basaltic-rock aquifers"", ""Snake River Plain basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Northern Rocky Mountains Intermontane Basins aquifer system"", ""Pacific Northwest basaltic-rock aquifers"", ""Snake River Plain basaltic-rock aquifers"", ""Snake River Plain basin-fill aquifers"", ""Snake River Plain basaltic-rock aquifers"", ""Snake River Plain basaltic-rock aquifers"", ""Snake River Plain basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", 
""Pacific Northwest basin-fill aquifers"", ""Other rocks"", ""Other rocks"", ""Pacific Northwest basin-fill aquifers"", ""Other rocks"")"
"17040214","c(""Other rocks"", ""Northern Rocky Mountains Intermontane Basins aquifer system"", ""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basaltic-rock aquifers"", ""Northern Rocky Mountains Intermontane Basins aquifer system"", ""Northern Rocky Mountains Intermontane Basins aquifer system"", ""Northern Rocky Mountains Intermontane Basins aquifer system"", ""Pacific Northwest basaltic-rock aquifers"", ""Snake River Plain basaltic-rock aquifers"", ""Pacific Northwest basaltic-rock aquifers""
)"
"17040215","c(""Other rocks"", ""Northern Rocky Mountains Intermontane Basins aquifer system"", ""Northern Rocky Mountains Intermontane Basins aquifer system"", ""Snake River Plain basaltic-rock aquifers"", ""Pacific Northwest basaltic-rock aquifers"")"
"17040216","c(""Other rocks"", ""Northern Rocky Mountains Intermontane Basins aquifer system"", ""Snake River Plain basaltic-rock aquifers"", ""Snake River Plain basaltic-rock aquifers"")"
"17040217","c(""Other rocks"", ""Northern Rocky Mountains Intermontane Basins aquifer system"", ""Other rocks"", ""Snake River Plain basaltic-rock aquifers"", ""Other rocks"")"
"17040218","c(""Other rocks"", ""Northern Rocky Mountains Intermontane Basins aquifer system"", ""Other rocks"", ""Snake River Plain basaltic-rock aquifers"", ""Snake River Plain basaltic-rock aquifers"", ""Northern Rocky Mountains Intermontane Basins aquifer system"", ""Other rocks"", ""Northern Rocky Mountains Intermontane Basins aquifer system"", ""Pacific Northwest basaltic-rock aquifers"")"
"17040219","c(""Other rocks"", ""Snake River Plain basaltic-rock aquifers"", ""Snake River Plain basin-fill aquifers"", ""Northern Rocky Mountains Intermontane Basins aquifer system"", ""Northern Rocky Mountains Intermontane Basins aquifer system"", ""Northern Rocky Mountains Intermontane Basins aquifer system"", ""Northern Rocky Mountains Intermontane Basins aquifer system"", ""Pacific Northwest basaltic-rock aquifers"", ""Snake River Plain basin-fill aquifers"")"
"17040220","c(""Other rocks"", ""Northern Rocky Mountains Intermontane Basins aquifer system"", ""Pacific Northwest basaltic-rock aquifers"", ""Northern Rocky Mountains Intermontane Basins aquifer system"", ""Pacific Northwest basin-fill aquifers"")"
"17040221","c(""Other rocks"", ""Snake River Plain basaltic-rock aquifers"", ""Northern Rocky Mountains Intermontane Basins aquifer system"", ""Northern Rocky Mountains Intermontane Basins aquifer system"", ""Northern Rocky Mountains Intermontane Basins aquifer system"", ""Pacific Northwest basaltic-rock aquifers"", ""Northern Rocky Mountains Intermontane Basins aquifer system"", ""Snake River Plain basin-fill aquifers"")"
"17040211","c(""Pacific Northwest basaltic-rock aquifers"", ""Snake River Plain basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Basin and Range basin-fill aquifers"", ""Other rocks"", ""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Basin and Range carbonate-rock aquifers"", ""Basin and Range carbonate-rock aquifers"", ""Basin and Range carbonate-rock aquifers"")"
"17040105","c(""Other rocks"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Upper Tertiary aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"17040204","c(""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Snake River Plain basin-fill aquifers"", ""Snake River Plain basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"17040213","c(""Pacific Northwest basaltic-rock aquifers"", ""Snake River Plain basaltic-rock aquifers"", ""Snake River Plain basin-fill aquifers"", ""Basin and Range basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Other rocks"", ""Basin and Range basin-fill aquifers"", ""Other rocks"", ""Basin and Range carbonate-rock aquifers"")"
"17040203","c(""Pacific Northwest basaltic-rock aquifers"", ""Snake River Plain basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Snake River Plain basin-fill aquifers"", ""Snake River Plain basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"17040102","Other rocks"
"17040101","c(""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"")"
"17050201","c(""Other rocks"", ""Columbia Plateau basaltic-rock aquifers"", ""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"", ""Pacific Northwest basin-fill aquifers"", ""Other rocks"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Other rocks"", ""Other rocks"", ""Snake River Plain basin-fill aquifers"", ""Snake River Plain basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"17050202","c(""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"", ""Other rocks"", ""Pacific Northwest basin-fill aquifers"", ""Columbia Plateau basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Other rocks"")"
"17050203","c(""Columbia Plateau basaltic-rock aquifers"", ""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"", ""Columbia Plateau basin-fill aquifers"", ""Other rocks"", ""Other rocks"", ""Other rocks"", ""Other rocks"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Columbia Plateau basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Other rocks"", ""Other rocks"", ""Pacific Northwest basin-fill aquifers"")"
"17050101","c(""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Snake River Plain basaltic-rock aquifers"", ""Snake River Plain basin-fill aquifers"", ""Snake River Plain basaltic-rock aquifers"", ""Pacific Northwest basaltic-rock aquifers"", ""Snake River Plain basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Snake River Plain basin-fill aquifers"", ""Snake River Plain basaltic-rock aquifers"", ""Snake River Plain basaltic-rock aquifers"", ""Snake River Plain basaltic-rock aquifers"", 
""Snake River Plain basaltic-rock aquifers"", ""Snake River Plain basaltic-rock aquifers"", ""Snake River Plain basaltic-rock aquifers"")"
"17050111","Other rocks"
"17050112","c(""Other rocks"", ""Snake River Plain basin-fill aquifers"", ""Pacific Northwest basaltic-rock aquifers"", ""Northern Rocky Mountains Intermontane Basins aquifer system"", ""Northern Rocky Mountains Intermontane Basins aquifer system"", ""Snake River Plain basaltic-rock aquifers"")"
"17050113","c(""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Northern Rocky Mountains Intermontane Basins aquifer system"", ""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basaltic-rock aquifers"", ""Northern Rocky Mountains Intermontane Basins aquifer system"")"
"17050114","c(""Other rocks"", ""Pacific Northwest basin-fill aquifers"", ""Snake River Plain basin-fill aquifers"", ""Snake River Plain basaltic-rock aquifers"", ""Snake River Plain basaltic-rock aquifers"", ""Snake River Plain basaltic-rock aquifers"", ""Snake River Plain basaltic-rock aquifers"", ""Snake River Plain basaltic-rock aquifers"", ""Snake River Plain basaltic-rock aquifers"")"
"17050120","c(""Other rocks"", ""Northern Rocky Mountains Intermontane Basins aquifer system"", ""Northern Rocky Mountains Intermontane Basins aquifer system"", ""Northern Rocky Mountains Intermontane Basins aquifer system"", ""Northern Rocky Mountains Intermontane Basins aquifer system"", ""Pacific Northwest basaltic-rock aquifers"")"
"17050121","c(""Other rocks"", ""Northern Rocky Mountains Intermontane Basins aquifer system"", ""Northern Rocky Mountains Intermontane Basins aquifer system"")"
"17050122","c(""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Snake River Plain basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Northern Rocky Mountains Intermontane Basins aquifer system"", ""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basaltic-rock aquifers"", ""Northern Rocky Mountains Intermontane Basins aquifer system"")"
"17050123","c(""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Northern Rocky Mountains Intermontane Basins aquifer system"", ""Northern Rocky Mountains Intermontane Basins aquifer system"", ""Northern Rocky Mountains Intermontane Basins aquifer system"", ""Northern Rocky Mountains Intermontane Basins aquifer system"", ""Northern Rocky Mountains Intermontane Basins aquifer system"", ""Pacific Northwest basaltic-rock aquifers"")"
"17050124","c(""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"", ""Pacific Northwest basin-fill aquifers"", ""Other rocks"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Snake River Plain basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", 
""Snake River Plain basaltic-rock aquifers"")"
"17050103","c(""Pacific Northwest basaltic-rock aquifers"", ""Snake River Plain basin-fill aquifers"", ""Snake River Plain basaltic-rock aquifers"", ""Snake River Plain basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Snake River Plain basaltic-rock aquifers"", ""Other rocks"", ""Snake River Plain basaltic-rock aquifers"", ""Snake River Plain basaltic-rock aquifers"", ""Snake River Plain basaltic-rock aquifers"", ""Other rocks"", ""Snake River Plain basaltic-rock aquifers"", 
""Other rocks"", ""Other rocks"", ""Snake River Plain basaltic-rock aquifers"", ""Other rocks"", ""Pacific Northwest basin-fill aquifers"")"
"17050107","c(""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Other rocks"")"
"17050108","c(""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Other rocks"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Other rocks"")"
"17050115","c(""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Snake River Plain basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Snake River Plain basaltic-rock aquifers"", ""Snake River Plain basaltic-rock aquifers"")"
"17050117","c(""Pacific Northwest basaltic-rock aquifers"", ""Snake River Plain basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Snake River Plain basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Snake River Plain basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"17050118","c(""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"17050119","c(""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"17050102","c(""Pacific Northwest basaltic-rock aquifers"", ""Snake River Plain basin-fill aquifers"", ""Snake River Plain basaltic-rock aquifers"", ""Snake River Plain basaltic-rock aquifers"", ""Other rocks"")"
"17050104","c(""Pacific Northwest basaltic-rock aquifers"", ""Basin and Range basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Other rocks"")"
"17050105","c(""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Other rocks"", ""Basin and Range basin-fill aquifers"", ""Basin and Range basin-fill aquifers"", ""Basin and Range basin-fill aquifers"")"
"17050106","c(""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"")"
"17050109","c(""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Basin and Range basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Other rocks"")"
"17050110","c(""Pacific Northwest basaltic-rock aquifers"", ""Snake River Plain basin-fill aquifers"", ""Snake River Plain basaltic-rock aquifers"", ""Snake River Plain basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"17050116","c(""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"17060102","c(""Columbia Plateau basaltic-rock aquifers"", ""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Columbia Plateau basin-fill aquifers"", ""Other rocks"", ""Columbia Plateau basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"17060108","c(""Other rocks"", ""Columbia Plateau basaltic-rock aquifers"", ""Other rocks"", ""Columbia Plateau basin-fill aquifers"", ""Columbia Plateau basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Columbia Plateau basin-fill aquifers"")"
"17060109","c(""Other rocks"", ""Columbia Plateau basaltic-rock aquifers"", ""Columbia Plateau basin-fill aquifers"")"
"17060104","c(""Columbia Plateau basaltic-rock aquifers"", ""Columbia Plateau basin-fill aquifers"", ""Columbia Plateau basin-fill aquifers"", ""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"")"
"17060105","c(""Columbia Plateau basaltic-rock aquifers"", ""Columbia Plateau basin-fill aquifers"", ""Columbia Plateau basaltic-rock aquifers"", ""Columbia Plateau basin-fill aquifers"", ""Columbia Plateau basaltic-rock aquifers"", ""Other rocks"")"
"17060106","c(""Columbia Plateau basaltic-rock aquifers"", ""Other rocks"", ""Columbia Plateau basin-fill aquifers"", ""Columbia Plateau basin-fill aquifers"", ""Columbia Plateau basin-fill aquifers"", ""Columbia Plateau basin-fill aquifers"", ""Columbia Plateau basin-fill aquifers"", ""Columbia Plateau basin-fill aquifers"", ""Columbia Plateau basin-fill aquifers"", ""Columbia Plateau basaltic-rock aquifers"", ""Columbia Plateau basin-fill aquifers"", ""Columbia Plateau basin-fill aquifers"")"
"17060103","c(""Columbia Plateau basaltic-rock aquifers"", ""Other rocks"", ""Other rocks"")"
"17060110","c(""Columbia Plateau basaltic-rock aquifers"", ""Columbia Plateau basin-fill aquifers"", ""Columbia Plateau basin-fill aquifers"", ""Columbia Plateau basin-fill aquifers"")"
"17060107","c(""Columbia Plateau basaltic-rock aquifers"", ""Columbia Plateau basin-fill aquifers"", ""Columbia Plateau basin-fill aquifers"")"
"17060201","c(""Other rocks"", ""Northern Rocky Mountains Intermontane Basins aquifer system"", ""Other rocks"", ""Northern Rocky Mountains Intermontane Basins aquifer system"", ""Northern Rocky Mountains Intermontane Basins aquifer system"", ""Northern Rocky Mountains Intermontane Basins aquifer system"", ""Northern Rocky Mountains Intermontane Basins aquifer system"", ""Northern Rocky Mountains Intermontane Basins aquifer system"")"
"17060202","c(""Other rocks"", ""Northern Rocky Mountains Intermontane Basins aquifer system"", ""Other rocks"")"
"17060203","c(""Other rocks"", ""Northern Rocky Mountains Intermontane Basins aquifer system"", ""Northern Rocky Mountains Intermontane Basins aquifer system"")"
"17060204","c(""Other rocks"", ""Northern Rocky Mountains Intermontane Basins aquifer system"", ""Northern Rocky Mountains Intermontane Basins aquifer system"", ""Northern Rocky Mountains Intermontane Basins aquifer system"", ""Northern Rocky Mountains Intermontane Basins aquifer system"", ""Northern Rocky Mountains Intermontane Basins aquifer system"")"
"17060205","c(""Other rocks"", ""Northern Rocky Mountains Intermontane Basins aquifer system"", ""Northern Rocky Mountains Intermontane Basins aquifer system"", ""Northern Rocky Mountains Intermontane Basins aquifer system"")"
"17060206","Other rocks"
"17060207","c(""Other rocks"", ""Northern Rocky Mountains Intermontane Basins aquifer system"")"
"17060208","c(""Other rocks"", ""Northern Rocky Mountains Intermontane Basins aquifer system"", ""Northern Rocky Mountains Intermontane Basins aquifer system"", ""Northern Rocky Mountains Intermontane Basins aquifer system"")"
"17060209","c(""Other rocks"", ""Columbia Plateau basaltic-rock aquifers"", ""Other rocks"", ""Other rocks"", ""Other rocks"", ""Other rocks"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basaltic-rock aquifers"", ""Northern Rocky Mountains Intermontane Basins aquifer system"", ""Pacific Northwest basaltic-rock aquifers"")"
"17060210","c(""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"17060301","Other rocks"
"17060302","Other rocks"
"17060303","Other rocks"
"17060304","c(""Other rocks"", ""Columbia Plateau basaltic-rock aquifers"")"
