"huc10","combined"
"1020020303","c(""Lower Cretaceous aquifers"", ""Other rocks"", ""Other rocks"")"
"1020020304","c(""Lower Cretaceous aquifers"", ""Other rocks"", ""Other rocks"")"
"1020020305","c(""Lower Cretaceous aquifers"", ""Other rocks"")"
"1020020306","c(""Lower Cretaceous aquifers"", ""Other rocks"")"
"1020010305","High Plains aquifer"
"1020020101","High Plains aquifer"
"1020020102","High Plains aquifer"
"1020010304","High Plains aquifer"
"1020020307","c(""Lower Cretaceous aquifers"", ""Other rocks"")"
"1020020308","c(""Lower Cretaceous aquifers"", ""High Plains aquifer"")"
"1020020309","c(""Lower Cretaceous aquifers"", ""Other rocks"")"
"1020020310","c(""Lower Cretaceous aquifers"", ""High Plains aquifer"", ""Other rocks"")"
"1020010109","High Plains aquifer"
"1020010110","High Plains aquifer"
"1020010111","High Plains aquifer"
"1020010302","High Plains aquifer"
"1020020201","c(""Lower Cretaceous aquifers"", ""High Plains aquifer"", ""Other rocks"")"
"1020020202","c(""Lower Cretaceous aquifers"", ""High Plains aquifer"", ""Other rocks"")"
"1021000208","High Plains aquifer"
"1021000301","High Plains aquifer"
"1021000302","High Plains aquifer"
"1021000303","High Plains aquifer"
"1021000304","High Plains aquifer"
"1021000401","High Plains aquifer"
"1021000306","High Plains aquifer"
"1021000307","High Plains aquifer"
"1021000308","High Plains aquifer"
"1021000402","High Plains aquifer"
"1021000403","High Plains aquifer"
"1021000404","High Plains aquifer"
"1021000405","High Plains aquifer"
"1021000501","High Plains aquifer"
"1021000502","High Plains aquifer"
"1021000503","High Plains aquifer"
"1021000504","High Plains aquifer"
"1021000601","High Plains aquifer"
"1021000602","High Plains aquifer"
"1021000603","High Plains aquifer"
"1021000604","High Plains aquifer"
"1021000605","High Plains aquifer"
"1021000606","High Plains aquifer"
"1021000607","High Plains aquifer"
"1021000608","High Plains aquifer"
"1021000701","High Plains aquifer"
"1021000705","High Plains aquifer"
"1021000702","High Plains aquifer"
"1021000703","High Plains aquifer"
"1021000704","High Plains aquifer"
"1021000706","High Plains aquifer"
"1021000707","High Plains aquifer"
"1021000803","High Plains aquifer"
"1021000804","High Plains aquifer"
"1021000805","High Plains aquifer"
"1021000901","High Plains aquifer"
"1021000902","High Plains aquifer"
"1021000903","High Plains aquifer"
"1021000904","High Plains aquifer"
"1021000906","High Plains aquifer"
"1021001001","High Plains aquifer"
"1021001002","High Plains aquifer"
"1021001003","High Plains aquifer"
"1021001004","High Plains aquifer"
"1021001005","High Plains aquifer"
"1021001006","High Plains aquifer"
"1021000101","High Plains aquifer"
"1021000102","High Plains aquifer"
"1021000103","High Plains aquifer"
"1021000104","High Plains aquifer"
"1021000905","High Plains aquifer"
"1021000105","High Plains aquifer"
"1021000106","High Plains aquifer"
"1021000108","High Plains aquifer"
"1021000202","High Plains aquifer"
"1021000203","High Plains aquifer"
"1021000205","High Plains aquifer"
"1021000206","High Plains aquifer"
"1021000201","High Plains aquifer"
"1021000107","High Plains aquifer"
"1021000109","High Plains aquifer"
"1021000110","High Plains aquifer"
"1021000204","High Plains aquifer"
"1021000207","High Plains aquifer"
"1021000801","High Plains aquifer"
"1021000802","High Plains aquifer"
"1021000806","High Plains aquifer"
"1021000305","High Plains aquifer"
"1022000304","High Plains aquifer"
"1022000301","High Plains aquifer"
"1022000302","High Plains aquifer"
"1022000303","High Plains aquifer"
"1022000305","High Plains aquifer"
"1022000306","c(""Lower Cretaceous aquifers"", ""High Plains aquifer"")"
"1022000307","High Plains aquifer"
"1022000308","c(""Lower Cretaceous aquifers"", ""High Plains aquifer"")"
"1022000309","c(""Lower Cretaceous aquifers"", ""High Plains aquifer"")"
"1022000401","c(""Other rocks"", ""High Plains aquifer"")"
"1022000402","c(""Other rocks"", ""High Plains aquifer"")"
"1022000403","c(""Other rocks"", ""Lower Cretaceous aquifers"", ""High Plains aquifer"", ""Other rocks"", ""Other rocks"")"
"1022000404","c(""Other rocks"", ""Lower Cretaceous aquifers"", ""High Plains aquifer"", ""Other rocks"", ""Other rocks"")"
"1022000102","High Plains aquifer"
"1022000103","High Plains aquifer"
"1022000104","High Plains aquifer"
"1022000105","High Plains aquifer"
"1022000106","High Plains aquifer"
"1022000108","High Plains aquifer"
"1022000109","High Plains aquifer"
"1022000110","High Plains aquifer"
"1022000111","High Plains aquifer"
"1022000112","High Plains aquifer"
"1022000113","High Plains aquifer"
"1022000201","c(""Other rocks"", ""High Plains aquifer"")"
"1022000202","High Plains aquifer"
"1022000203","High Plains aquifer"
"1022000204","High Plains aquifer"
"1022000205","High Plains aquifer"
"1022000206","High Plains aquifer"
"1022000310","c(""Lower Cretaceous aquifers"", ""High Plains aquifer"", ""Other rocks"")"
"1022000101","High Plains aquifer"
"1022000107","High Plains aquifer"
"1023000101","c(""Other rocks"", ""Lower Cretaceous aquifers"", ""Other rocks"", ""Other rocks"", ""Other rocks"")"
"1023000102","c(""Lower Cretaceous aquifers"", ""Other rocks"")"
"1023000601","c(""Lower Cretaceous aquifers"", ""Other rocks"")"
"1023000602","c(""Lower Cretaceous aquifers"", ""Other rocks"")"
"1023000305","Other rocks"
"1023000203","Other rocks"
"1023000404","c(""Other rocks"", ""Lower Cretaceous aquifers"")"
"1023000405","c(""Lower Cretaceous aquifers"", ""Other rocks"")"
"1023000301","Other rocks"
"1023000302","c(""Other rocks"", ""Lower Cretaceous aquifers"")"
"1023000303","c(""Other rocks"", ""Lower Cretaceous aquifers"")"
"1023000103","c(""Other rocks"", ""Lower Cretaceous aquifers"", ""Other rocks"")"
"1023000104","c(""Lower Cretaceous aquifers"", ""Other rocks"")"
"1023000106","c(""Lower Cretaceous aquifers"", ""Other rocks"")"
"1023000605","c(""Lower Cretaceous aquifers"", ""Other rocks"", ""Lower Cretaceous aquifers"")"
"1023000606","Other rocks"
"1023000105","c(""Other rocks"", ""Lower Cretaceous aquifers"", ""Other rocks"")"
"1023000201","c(""Other rocks"", ""Lower Cretaceous aquifers"")"
"1023000202","c(""Other rocks"", ""Lower Cretaceous aquifers"")"
"1023000204","Other rocks"
"1023000205","c(""Other rocks"", ""Lower Cretaceous aquifers"")"
"1023000304","Other rocks"
"1023000306","Other rocks"
"1023000307","c(""Other rocks"", ""Lower Cretaceous aquifers"")"
"1023000308","c(""Other rocks"", ""Lower Cretaceous aquifers"")"
"1023000401","Lower Cretaceous aquifers"
"1023000402","c(""Other rocks"", ""Lower Cretaceous aquifers"")"
"1023000403","c(""Lower Cretaceous aquifers"", ""Other rocks"", ""Mississippian aquifers"")"
"1023000501","Other rocks"
"1023000502","c(""Other rocks"", ""Lower Cretaceous aquifers"")"
"1023000503","c(""Other rocks"", ""Lower Cretaceous aquifers"", ""Other rocks"")"
"1023000603","c(""Other rocks"", ""Lower Cretaceous aquifers"")"
"1023000604","c(""Lower Cretaceous aquifers"", ""Other rocks"")"
"1023000701","c(""Lower Cretaceous aquifers"", ""Other rocks"")"
"1023000702","c(""Other rocks"", ""Lower Cretaceous aquifers"", ""Other rocks"")"
"1023000703","c(""Lower Cretaceous aquifers"", ""Other rocks"")"
"1023000704","c(""Lower Cretaceous aquifers"", ""Other rocks"")"
"1023000705","Other rocks"
"1023000706","c(""Lower Cretaceous aquifers"", ""Other rocks"", ""Lower Cretaceous aquifers"")"
"1023000309","c(""Other rocks"", ""Lower Cretaceous aquifers"")"
"1023000310","Other rocks"
"1023000311","c(""Other rocks"", ""Lower Cretaceous aquifers"")"
"1023000312","c(""Other rocks"", ""Lower Cretaceous aquifers"")"
"1023000313","Other rocks"
"1023000314","c(""Other rocks"", ""Lower Cretaceous aquifers"", ""Other rocks"")"
"1023000315","c(""Lower Cretaceous aquifers"", ""Other rocks"", ""Other rocks"", ""Mississippian aquifers"")"
"1024000102","Other rocks"
"1024000601","Other rocks"
"1024000603","Other rocks"
"1024000604","Other rocks"
"1024000510","Other rocks"
"1024001106","Other rocks"
"1024000502","Other rocks"
"1024000504","Other rocks"
"1024000508","Other rocks"
"1024000512","Other rocks"
"1024001102","Other rocks"
"1024000101","Other rocks"
"1024000602","Other rocks"
"1024001209","Other rocks"
"1024000513","Other rocks"
"1024000801","c(""Lower Cretaceous aquifers"", ""Other rocks"")"
"1024000802","Other rocks"
"1024001303","Other rocks"
"1024000302","c(""Lower Cretaceous aquifers"", ""Other rocks"")"
"1024001302","Other rocks"
"1024001204","Other rocks"
"1024001004","Other rocks"
"1024001104","Other rocks"
"1024001203","Other rocks"
"1024001205","Other rocks"
"1024001206","Other rocks"
"1024001207","Other rocks"
"1024001208","Other rocks"
"1024001304","Other rocks"
"1024000401","Other rocks"
"1024000402","Other rocks"
"1024000503","Other rocks"
"1024000505","c(""Lower Cretaceous aquifers"", ""Other rocks"", ""Lower Cretaceous aquifers"")"
"1024000506","c(""Lower Cretaceous aquifers"", ""Other rocks"")"
"1024001002","Other rocks"
"1024001202","Other rocks"
"1024000103","Other rocks"
"1024000501","Other rocks"
"1024000507","Other rocks"
"1024000509","Other rocks"
"1024001003","Other rocks"
"1024000511","Other rocks"
"1024001101","Other rocks"
"1024001105","Other rocks"
"1024000804","Other rocks"
"1024001103","Other rocks"
"1024000703","Other rocks"
"1024000201","c(""Lower Cretaceous aquifers"", ""Other rocks"")"
"1024000202","Other rocks"
"1024000203","c(""Lower Cretaceous aquifers"", ""Other rocks"")"
"1024000204","c(""Lower Cretaceous aquifers"", ""Other rocks"")"
"1024000205","c(""Lower Cretaceous aquifers"", ""Other rocks"")"
"1024000301","c(""Lower Cretaceous aquifers"", ""Other rocks"")"
"1024000206","Other rocks"
"1024000207","c(""Lower Cretaceous aquifers"", ""Other rocks"", ""Lower Cretaceous aquifers"")"
"1024000208","Other rocks"
"1024000303","c(""Lower Cretaceous aquifers"", ""Other rocks"")"
"1024000304","c(""Lower Cretaceous aquifers"", ""Other rocks"")"
"1024000305","Lower Cretaceous aquifers"
"1024000306","c(""Lower Cretaceous aquifers"", ""Other rocks"")"
"1024000307","c(""Lower Cretaceous aquifers"", ""Other rocks"", ""Lower Cretaceous aquifers"", ""Lower Cretaceous aquifers"")"
"1024000901","c(""Other rocks"", ""Lower Cretaceous aquifers"")"
"1024000902","c(""Other rocks"", ""Lower Cretaceous aquifers"")"
"1024000903","c(""Lower Cretaceous aquifers"", ""Other rocks"")"
"1024000904","c(""Lower Cretaceous aquifers"", ""Other rocks"")"
"1024000905","c(""Lower Cretaceous aquifers"", ""Other rocks"")"
"1024000906","c(""Lower Cretaceous aquifers"", ""Other rocks"")"
"1024000907","Other rocks"
"1024001001","Other rocks"
"1024001201","Other rocks"
"1024001301","Other rocks"
"1024000803","Other rocks"
"1024000701","Other rocks"
"1024000702","Other rocks"
"1025000101","c(""Other rocks"", ""High Plains aquifer"", ""Denver Basin aquifer system"")"
"1025000102","High Plains aquifer"
"1025000106","High Plains aquifer"
"1025000107","High Plains aquifer"
"1025000108","c(""High Plains aquifer"", ""Other rocks"")"
"1025000201","High Plains aquifer"
"1025000203","High Plains aquifer"
"1025000205","High Plains aquifer"
"1025000209","High Plains aquifer"
"1025000208","High Plains aquifer"
"1025000302","c(""Other rocks"", ""High Plains aquifer"")"
"1025000304","High Plains aquifer"
"1025000907","High Plains aquifer"
"1025001001","High Plains aquifer"
"1025000908","High Plains aquifer"
"1025001002","High Plains aquifer"
"1025001004","High Plains aquifer"
"1025001302","High Plains aquifer"
"1025001501","High Plains aquifer"
"1025001502","High Plains aquifer"
"1025001607","c(""High Plains aquifer"", ""Other rocks"")"
"1025001702","Other rocks"
"1025001703","c(""Lower Cretaceous aquifers"", ""Other rocks"")"
"1025001603","High Plains aquifer"
"1025000202","High Plains aquifer"
"1025001704","c(""Other rocks"", ""Lower Cretaceous aquifers"", ""Other rocks"")"
"1025001705","c(""Other rocks"", ""Lower Cretaceous aquifers"", ""Other rocks"")"
"1025000204","High Plains aquifer"
"1025000207","High Plains aquifer"
"1025000303","c(""Other rocks"", ""High Plains aquifer"")"
"1025000306","High Plains aquifer"
"1025001202","High Plains aquifer"
"1025001609","Other rocks"
"1025000408","High Plains aquifer"
"1025001605","c(""High Plains aquifer"", ""Other rocks"")"
"1025000310","High Plains aquifer"
"1025000210","High Plains aquifer"
"1025000312","c(""High Plains aquifer"", ""Other rocks"", ""Other rocks"")"
"1025001003","High Plains aquifer"
"1025001203","High Plains aquifer"
"1025001706","c(""Other rocks"", ""Lower Cretaceous aquifers"")"
"1025001701","Other rocks"
"1025000301","High Plains aquifer"
"1025000206","High Plains aquifer"
"1025000103","High Plains aquifer"
"1025000104","High Plains aquifer"
"1025000105","High Plains aquifer"
"1025000311","c(""High Plains aquifer"", ""Other rocks"")"
"1025000502","High Plains aquifer"
"1025000503","High Plains aquifer"
"1025001604","c(""High Plains aquifer"", ""Other rocks"")"
"1025001103","High Plains aquifer"
"1025001402","High Plains aquifer"
"1025001403","High Plains aquifer"
"1025000401","High Plains aquifer"
"1025000403","High Plains aquifer"
"1025000404","High Plains aquifer"
"1025000405","High Plains aquifer"
"1025000407","High Plains aquifer"
"1025000504","High Plains aquifer"
"1025000505","High Plains aquifer"
"1025001606","c(""High Plains aquifer"", ""Other rocks"")"
"1025000305","High Plains aquifer"
"1025000307","High Plains aquifer"
"1025000308","High Plains aquifer"
"1025000703","High Plains aquifer"
"1025000607","High Plains aquifer"
"1025000701","High Plains aquifer"
"1025000702","High Plains aquifer"
"1025000801","High Plains aquifer"
"1025000802","High Plains aquifer"
"1025000803","High Plains aquifer"
"1025000804","High Plains aquifer"
"1025000805","High Plains aquifer"
"1025000901","High Plains aquifer"
"1025000902","High Plains aquifer"
"1025000903","High Plains aquifer"
"1025000905","High Plains aquifer"
"1025000906","High Plains aquifer"
"1025001601","High Plains aquifer"
"1025001602","High Plains aquifer"
"1025001301","High Plains aquifer"
"1025001101","High Plains aquifer"
"1025001102","High Plains aquifer"
"1025001401","High Plains aquifer"
"1025001503","High Plains aquifer"
"1025001608","c(""High Plains aquifer"", ""Other rocks"")"
"1025000605","High Plains aquifer"
"1025000909","High Plains aquifer"
"1025000501","High Plains aquifer"
"1025000601","High Plains aquifer"
"1025000603","High Plains aquifer"
"1025000604","High Plains aquifer"
"1025000211","c(""High Plains aquifer"", ""Other rocks"")"
"1025000904","High Plains aquifer"
"1025000309","High Plains aquifer"
"1025000602","High Plains aquifer"
"1025001201","High Plains aquifer"
"1025000606","High Plains aquifer"
"1025000402","High Plains aquifer"
"1025000406","High Plains aquifer"
"1025000910","High Plains aquifer"
"1026000301","c(""High Plains aquifer"", ""Other rocks"")"
"1026000302","c(""High Plains aquifer"", ""Other rocks"")"
"1026000303","c(""High Plains aquifer"", ""Other rocks"")"
"1026000404","c(""High Plains aquifer"", ""Other rocks"")"
"1026000405","c(""High Plains aquifer"", ""Other rocks"")"
"1026000501","c(""High Plains aquifer"", ""Other rocks"")"
"1026000601","c(""High Plains aquifer"", ""Other rocks"")"
"1026000602","c(""High Plains aquifer"", ""Other rocks"")"
"1026000604","c(""Lower Cretaceous aquifers"", ""Other rocks"")"
"1026000605","c(""High Plains aquifer"", ""Lower Cretaceous aquifers"", ""Other rocks"")"
"1026000606","c(""High Plains aquifer"", ""Lower Cretaceous aquifers"", ""Other rocks"")"
"1026000702","c(""High Plains aquifer"", ""Other rocks"")"
"1026000802","c(""High Plains aquifer"", ""Other rocks"", ""Lower Cretaceous aquifers"", ""Lower Cretaceous aquifers"")"
"1026000703","c(""High Plains aquifer"", ""Other rocks"")"
"1026000704","Other rocks"
"1026000803","c(""High Plains aquifer"", ""Other rocks"", ""Lower Cretaceous aquifers"", ""Lower Cretaceous aquifers"")"
"1026000804","c(""Other rocks"", ""Lower Cretaceous aquifers"", ""Lower Cretaceous aquifers"")"
"1026000806","c(""Other rocks"", ""Lower Cretaceous aquifers"")"
"1026000807","Other rocks"
"1026000901","High Plains aquifer"
"1026000902","c(""High Plains aquifer"", ""Other rocks"")"
"1026000903","c(""High Plains aquifer"", ""Other rocks"")"
"1026000905","Other rocks"
"1026000906","c(""High Plains aquifer"", ""Lower Cretaceous aquifers"", ""Other rocks"")"
"1026001002","c(""Lower Cretaceous aquifers"", ""Other rocks"")"
"1026001003","c(""Lower Cretaceous aquifers"", ""Other rocks"")"
"1026001004","c(""Other rocks"", ""Lower Cretaceous aquifers"")"
"1026001103","High Plains aquifer"
"1026001101","High Plains aquifer"
"1026001102","c(""High Plains aquifer"", ""Other rocks"")"
"1026001105","c(""High Plains aquifer"", ""Other rocks"")"
"1026001201","c(""High Plains aquifer"", ""Other rocks"")"
"1026001204","Other rocks"
"1026001302","High Plains aquifer"
"1026001303","c(""High Plains aquifer"", ""Other rocks"")"
"1026001304","c(""High Plains aquifer"", ""Other rocks"")"
"1026001401","c(""High Plains aquifer"", ""Other rocks"")"
"1026001402","c(""High Plains aquifer"", ""Other rocks"")"
"1026001501","Other rocks"
"1026001506","c(""Other rocks"", ""Lower Cretaceous aquifers"", ""Other rocks"")"
"1026001503","c(""Lower Cretaceous aquifers"", ""Other rocks"")"
"1026001504","c(""Lower Cretaceous aquifers"", ""Other rocks"")"
"1026000403","c(""High Plains aquifer"", ""Other rocks"")"
"1026000502","c(""High Plains aquifer"", ""Other rocks"")"
"1026000305","c(""High Plains aquifer"", ""Other rocks"")"
"1026000603","Other rocks"
"1026000701","High Plains aquifer"
"1026000801","c(""High Plains aquifer"", ""Other rocks"", ""Lower Cretaceous aquifers"")"
"1026000805","c(""Other rocks"", ""Lower Cretaceous aquifers"")"
"1026000808","Other rocks"
"1026000103","c(""High Plains aquifer"", ""Other rocks"")"
"1026000104","c(""High Plains aquifer"", ""Other rocks"")"
"1026000203","c(""High Plains aquifer"", ""Other rocks"")"
"1026000304","c(""High Plains aquifer"", ""Other rocks"")"
"1026001005","c(""Other rocks"", ""Lower Cretaceous aquifers"", ""Other rocks"")"
"1026000904","c(""High Plains aquifer"", ""Other rocks"")"
"1026000907","c(""Lower Cretaceous aquifers"", ""Other rocks"")"
"1026001001","c(""Lower Cretaceous aquifers"", ""Other rocks"")"
"1026001104","c(""High Plains aquifer"", ""Other rocks"")"
"1026001202","c(""High Plains aquifer"", ""Other rocks"")"
"1026001301","High Plains aquifer"
"1026001305","c(""High Plains aquifer"", ""Other rocks"")"
"1026001403","Other rocks"
"1026001404","Other rocks"
"1026001502","c(""Lower Cretaceous aquifers"", ""Other rocks"")"
"1026001505","c(""Lower Cretaceous aquifers"", ""Other rocks"")"
"1026001507","c(""Other rocks"", ""Lower Cretaceous aquifers"")"
"1026000402","High Plains aquifer"
"1026000202","High Plains aquifer"
"1026001203","c(""High Plains aquifer"", ""Other rocks"")"
"1026000101","c(""High Plains aquifer"", ""Other rocks"")"
"1026000102","c(""High Plains aquifer"", ""Other rocks"")"
"1026000401","c(""High Plains aquifer"", ""Other rocks"")"
"1026000201","High Plains aquifer"
"1027020506","c(""Other rocks"", ""Lower Cretaceous aquifers"")"
"1027020507","Other rocks"
"1027020706","c(""Other rocks"", ""Lower Cretaceous aquifers"")"
"1027010305","Other rocks"
"1027010209","Other rocks"
"1027020101","High Plains aquifer"
"1027020304","High Plains aquifer"
"1027020601","High Plains aquifer"
"1027020603","High Plains aquifer"
"1027020609","c(""High Plains aquifer"", ""Other rocks"")"
"1027010205","Other rocks"
"1027010206","Other rocks"
"1027010207","Other rocks"
"1027010208","Other rocks"
"1027010301","Other rocks"
"1027010302","Other rocks"
"1027010303","Other rocks"
"1027010304","Other rocks"
"1027010405","Other rocks"
"1027010402","Other rocks"
"1027010404","Other rocks"
"1027020503","Other rocks"
"1027010101","Other rocks"
"1027010102","Other rocks"
"1027010201","Other rocks"
"1027010202","Other rocks"
"1027010203","Other rocks"
"1027010204","Other rocks"
"1027010401","Other rocks"
"1027010406","Other rocks"
"1027020505","Other rocks"
"1027020501","Other rocks"
"1027020502","c(""Other rocks"", ""Lower Cretaceous aquifers"")"
"1027020504","Other rocks"
"1027020702","Other rocks"
"1027020703","c(""Other rocks"", ""Lower Cretaceous aquifers"", ""Other rocks"")"
"1027020704","c(""Lower Cretaceous aquifers"", ""Other rocks"")"
"1027020705","c(""Other rocks"", ""Lower Cretaceous aquifers"", ""Other rocks"")"
"1027020610","c(""High Plains aquifer"", ""Other rocks"")"
"1027020205","c(""Other rocks"", ""Lower Cretaceous aquifers"")"
"1027020206","c(""Other rocks"", ""Lower Cretaceous aquifers"")"
"1027020301","High Plains aquifer"
"1027020302","High Plains aquifer"
"1027020303","High Plains aquifer"
"1027020305","High Plains aquifer"
"1027020306","c(""Lower Cretaceous aquifers"", ""High Plains aquifer"", ""Other rocks"")"
"1027020401","High Plains aquifer"
"1027020402","High Plains aquifer"
"1027020403","c(""Lower Cretaceous aquifers"", ""High Plains aquifer"")"
"1027020602","High Plains aquifer"
"1027020105","c(""Lower Cretaceous aquifers"", ""High Plains aquifer"", ""Other rocks"")"
"1027020102","High Plains aquifer"
"1027020103","c(""Lower Cretaceous aquifers"", ""High Plains aquifer"", ""Other rocks"")"
"1027020104","c(""Lower Cretaceous aquifers"", ""High Plains aquifer"", ""Other rocks"")"
"1027020201","c(""Lower Cretaceous aquifers"", ""High Plains aquifer"", ""Other rocks"", ""Other rocks"", ""Other rocks"")"
"1027020202","c(""Lower Cretaceous aquifers"", ""High Plains aquifer"", ""Other rocks"", ""Other rocks"")"
"1027020203","c(""High Plains aquifer"", ""Other rocks"", ""Lower Cretaceous aquifers"", ""Other rocks"")"
"1027020204","c(""Lower Cretaceous aquifers"", ""High Plains aquifer"", ""Other rocks"", ""Lower Cretaceous aquifers"")"
"1027020607","High Plains aquifer"
"1027020604","High Plains aquifer"
"1027020605","High Plains aquifer"
"1027020606","High Plains aquifer"
"1027020608","c(""High Plains aquifer"", ""Other rocks"")"
"1027020701","c(""High Plains aquifer"", ""Other rocks"")"
"1027010403","Other rocks"
"1028010117","Other rocks"
"1028010214","Other rocks"
"1028020204","c(""Other rocks"", ""Ozark Plateaus aquifer system"")"
"1028020301","Other rocks"
"1028010208","Other rocks"
"1028010102","Other rocks"
"1028010105","Other rocks"
"1028010107","Other rocks"
"1028010108","Other rocks"
"1028010110","Other rocks"
"1028010111","Other rocks"
"1028010112","Other rocks"
"1028010113","Other rocks"
"1028010114","Other rocks"
"1028010115","Other rocks"
"1028010116","Other rocks"
"1028010213","Other rocks"
"1028010209","Other rocks"
"1028010210","Other rocks"
"1028010212","Other rocks"
"1028010303","Other rocks"
"1028010304","Other rocks"
"1028010305","Other rocks"
"1028010306","Other rocks"
"1028010308","Other rocks"
"1028010309","Other rocks"
"1028010310","Other rocks"
"1028010311","Other rocks"
"1028010312","Other rocks"
"1028010313","Other rocks"
"1028010316","c(""Other rocks"", ""Ozark Plateaus aquifer system"")"
"1028010317","c(""Other rocks"", ""Ozark Plateaus aquifer system"")"
"1028020106","Other rocks"
"1028020107","Other rocks"
"1028020201","Other rocks"
"1028020202","Other rocks"
"1028010103","Other rocks"
"1028010106","Other rocks"
"1028010109","Other rocks"
"1028010206","Other rocks"
"1028010211","Other rocks"
"1028010301","Other rocks"
"1028010302","Other rocks"
"1028010307","Other rocks"
"1028020103","Other rocks"
"1028020105","Other rocks"
"1028010314","c(""Other rocks"", ""Ozark Plateaus aquifer system"")"
"1028010315","c(""Other rocks"", ""Ozark Plateaus aquifer system"")"
"1028020303","Other rocks"
"1028020203","Other rocks"
"1028020302","Other rocks"
"1028020304","Other rocks"
"1028020305","c(""Other rocks"", ""Ozark Plateaus aquifer system"")"
"1028010101","Other rocks"
"1028010203","Other rocks"
"1028010104","Other rocks"
"1028010201","Other rocks"
"1028010202","Other rocks"
"1028010204","Other rocks"
"1028010205","Other rocks"
"1028010207","Other rocks"
"1028020101","Other rocks"
"1028020102","Other rocks"
"1028020104","Other rocks"
"1029010102","Other rocks"
"1029010103","Other rocks"
"1029010104","Other rocks"
"1029010204","Other rocks"
"1029010401","Other rocks"
"1029010402","Other rocks"
"1029010607","Ozark Plateaus aquifer system"
"1029010608","c(""Other rocks"", ""Ozark Plateaus aquifer system"", ""Ozark Plateaus aquifer system"")"
"1029010609","c(""Other rocks"", ""Ozark Plateaus aquifer system"", ""Other rocks"")"
"1029010610","c(""Other rocks"", ""Ozark Plateaus aquifer system"", ""Other rocks"", ""Other rocks"")"
"1029010701","Ozark Plateaus aquifer system"
"1029010703","Ozark Plateaus aquifer system"
"1029010503","c(""Ozark Plateaus aquifer system"", ""Other rocks"", ""Other rocks"")"
"1029010504","c(""Other rocks"", ""Ozark Plateaus aquifer system"", ""Ozark Plateaus aquifer system"", ""Other rocks"")"
"1029010601","Ozark Plateaus aquifer system"
"1029010602","Ozark Plateaus aquifer system"
"1029010502","c(""Other rocks"", ""Ozark Plateaus aquifer system"")"
"1029010606","c(""Ozark Plateaus aquifer system"", ""Other rocks"")"
"1029010603","c(""Other rocks"", ""Ozark Plateaus aquifer system"")"
"1029010405","Other rocks"
"1029010501","c(""Other rocks"", ""Ozark Plateaus aquifer system"")"
"1029010704","c(""Ozark Plateaus aquifer system"", ""Other rocks"")"
"1029010802","Other rocks"
"1029010804","Other rocks"
"1029010805","Other rocks"
"1029010806","Other rocks"
"1029010807","Other rocks"
"1029010809","c(""Other rocks"", ""Ozark Plateaus aquifer system"")"
"1029010901","c(""Other rocks"", ""Ozark Plateaus aquifer system"")"
"1029010902","Ozark Plateaus aquifer system"
"1029010903","Ozark Plateaus aquifer system"
"1029010904","Ozark Plateaus aquifer system"
"1029011003","Ozark Plateaus aquifer system"
"1029011101","c(""Ozark Plateaus aquifer system"", ""Other rocks"")"
"1029011102","Ozark Plateaus aquifer system"
"1029011103","c(""Ozark Plateaus aquifer system"", ""Other rocks"", ""Other rocks"")"
"1029011104","Ozark Plateaus aquifer system"
"1029020102","Ozark Plateaus aquifer system"
"1029020103","Ozark Plateaus aquifer system"
"1029020104","Ozark Plateaus aquifer system"
"1029020105","Ozark Plateaus aquifer system"
"1029020106","Ozark Plateaus aquifer system"
"1029020107","c(""Ozark Plateaus aquifer system"", ""Other rocks"")"
"1029020203","Ozark Plateaus aquifer system"
"1029020301","Ozark Plateaus aquifer system"
"1029020302","c(""Ozark Plateaus aquifer system"", ""Other rocks"", ""Other rocks"", ""Other rocks"")"
"1029020303","c(""Ozark Plateaus aquifer system"", ""Other rocks"", ""Other rocks"")"
"1029010702","Ozark Plateaus aquifer system"
"1029020101","Ozark Plateaus aquifer system"
"1029020201","Ozark Plateaus aquifer system"
"1029020202","Ozark Plateaus aquifer system"
"1029020204","Ozark Plateaus aquifer system"
"1029010302","Other rocks"
"1029010801","Other rocks"
"1029010101","Other rocks"
"1029010105","Other rocks"
"1029010106","Other rocks"
"1029010203","Other rocks"
"1029010107","Other rocks"
"1029010201","Other rocks"
"1029010202","Other rocks"
"1029010301","Other rocks"
"1029010206","Other rocks"
"1029010207","Other rocks"
"1029010604","Ozark Plateaus aquifer system"
"1029010605","Ozark Plateaus aquifer system"
"1029010803","Other rocks"
"1029011001","Ozark Plateaus aquifer system"
"1029011002","Ozark Plateaus aquifer system"
"1029011004","Ozark Plateaus aquifer system"
"1029010404","Other rocks"
"1029010205","Other rocks"
"1029010403","Other rocks"
"1029010505","c(""Other rocks"", ""Ozark Plateaus aquifer system"", ""Other rocks"")"
"1029010808","c(""Other rocks"", ""Ozark Plateaus aquifer system"")"
"1030010103","Other rocks"
"1030010112","c(""Other rocks"", ""Ozark Plateaus aquifer system"", ""Other rocks"")"
"1030010104","Other rocks"
"1030010102","Other rocks"
"1030010106","Other rocks"
"1030010107","Other rocks"
"1030010108","Other rocks"
"1030010109","Other rocks"
"1030010110","c(""Other rocks"", ""Ozark Plateaus aquifer system"")"
"1030010201","c(""Other rocks"", ""Ozark Plateaus aquifer system"", ""Other rocks"")"
"1030010202","c(""Other rocks"", ""Ozark Plateaus aquifer system"")"
